ubigeo,departamento,provincia,distrito,region,macroregion_inei,macroregion_minsa,pct_pobreza_total,pct_pobreza_extrema
021806,ANCASH,SANTA,NEPEÑA,ANCASH,CENTRO,MACROREGION NORTE,19.718336,3.30602
021807,ANCASH,SANTA,SAMANCO,ANCASH,CENTRO,MACROREGION NORTE,21.460478,4.968667
021808,ANCASH,SANTA,SANTA,ANCASH,CENTRO,MACROREGION NORTE,19.865735,3.055667
021809,ANCASH,SANTA,NUEVO CHIMBOTE,ANCASH,CENTRO,MACROREGION NORTE,9.905873,0.217695
021901,ANCASH,SIHUAS,SIHUAS,ANCASH,CENTRO,MACROREGION NORTE,27.851744,3.291815
021902,ANCASH,SIHUAS,ACOBAMBA,ANCASH,CENTRO,MACROREGION NORTE,64.935532,8.677287
021903,ANCASH,SIHUAS,ALFONSO UGARTE,ANCASH,CENTRO,MACROREGION NORTE,55.834331,3.448555
021904,ANCASH,SIHUAS,CASHAPAMPA,ANCASH,CENTRO,MACROREGION NORTE,48.143048,7.196478
021905,ANCASH,SIHUAS,CHINGALPO,ANCASH,CENTRO,MACROREGION NORTE,48.780244,8.456198
021906,ANCASH,SIHUAS,HUAYLLABAMBA,ANCASH,CENTRO,MACROREGION NORTE,60.205834,14.85562
021907,ANCASH,SIHUAS,QUICHES,ANCASH,CENTRO,MACROREGION NORTE,45.549281,6.958288
021908,ANCASH,SIHUAS,RAGASH,ANCASH,CENTRO,MACROREGION NORTE,59.317969,5.964367
021909,ANCASH,SIHUAS,SAN JUAN,ANCASH,CENTRO,MACROREGION NORTE,62.39034,11.65598
021910,ANCASH,SIHUAS,SICSIBAMBA,ANCASH,CENTRO,MACROREGION NORTE,47.918974,12.98981
022001,ANCASH,YUNGAY,YUNGAY,ANCASH,CENTRO,MACROREGION NORTE,28.646702,7.914258
022002,ANCASH,YUNGAY,CASCAPARA,ANCASH,CENTRO,MACROREGION NORTE,62.5019,17.14705
022003,ANCASH,YUNGAY,MANCOS,ANCASH,CENTRO,MACROREGION NORTE,30.428205,6.669627
022004,ANCASH,YUNGAY,MATACOTO,ANCASH,CENTRO,MACROREGION NORTE,41.341772,11.08124
022005,ANCASH,YUNGAY,QUILLO,ANCASH,CENTRO,MACROREGION NORTE,59.194668,15.55745
022006,ANCASH,YUNGAY,RANRAHIRCA,ANCASH,CENTRO,MACROREGION NORTE,40.109084,17.0372
022007,ANCASH,YUNGAY,SHUPLUY,ANCASH,CENTRO,MACROREGION NORTE,53.491018,20.19365
022008,ANCASH,YUNGAY,YANAMA,ANCASH,CENTRO,MACROREGION NORTE,41.635967,17.78532
030101,APURIMAC,ABANCAY,ABANCAY,APURIMAC,SUR,MACROREGION CENTRO,19.900498,2.403733
030102,APURIMAC,ABANCAY,CHACOCHE,APURIMAC,SUR,MACROREGION CENTRO,39.475629,9.943916
030103,APURIMAC,ABANCAY,CIRCA,APURIMAC,SUR,MACROREGION CENTRO,44.881031,8.474463
030104,APURIMAC,ABANCAY,CURAHUASI,APURIMAC,SUR,MACROREGION CENTRO,31.117322,15.26328
030105,APURIMAC,ABANCAY,HUANIPACA,APURIMAC,SUR,MACROREGION CENTRO,44.652933,17.50909
030106,APURIMAC,ABANCAY,LAMBRAMA,APURIMAC,SUR,MACROREGION CENTRO,32.346012,25.70762
030107,APURIMAC,ABANCAY,PICHIRHUA,APURIMAC,SUR,MACROREGION CENTRO,42.565085,20.61302
030108,APURIMAC,ABANCAY,SAN PEDRO DE CACHORA,APURIMAC,SUR,MACROREGION CENTRO,41.283525,10.27363
030109,APURIMAC,ABANCAY,TAMBURCO,APURIMAC,SUR,MACROREGION CENTRO,19.734357,3.013583
030201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,APURIMAC,SUR,MACROREGION CENTRO,25.891636,7.51924
030202,APURIMAC,ANDAHUAYLAS,ANDARAPA,APURIMAC,SUR,MACROREGION CENTRO,51.744097,25.1938
030203,APURIMAC,ANDAHUAYLAS,CHIARA,APURIMAC,SUR,MACROREGION CENTRO,44.922881,14.12803
030204,APURIMAC,ANDAHUAYLAS,HUANCARAMA,APURIMAC,SUR,MACROREGION CENTRO,38.089667,12.78218
030205,APURIMAC,ANDAHUAYLAS,HUANCARAY,APURIMAC,SUR,MACROREGION CENTRO,57.965048,23.28509
030206,APURIMAC,ANDAHUAYLAS,HUAYANA,APURIMAC,SUR,MACROREGION CENTRO,37.950094,52.30626
030207,APURIMAC,ANDAHUAYLAS,KISHUARA,APURIMAC,SUR,MACROREGION CENTRO,50.197483,23.12587
030208,APURIMAC,ANDAHUAYLAS,PACOBAMBA,APURIMAC,SUR,MACROREGION CENTRO,36.17471,17.99726
030209,APURIMAC,ANDAHUAYLAS,PACUCHA,APURIMAC,SUR,MACROREGION CENTRO,43.413808,11.35333
030210,APURIMAC,ANDAHUAYLAS,PAMPACHIRI,APURIMAC,SUR,MACROREGION CENTRO,58.244383,39.58218
030211,APURIMAC,ANDAHUAYLAS,POMACOCHA,APURIMAC,SUR,MACROREGION CENTRO,43.328688,11.38658
030212,APURIMAC,ANDAHUAYLAS,SAN ANTONIO DE CACHI,APURIMAC,SUR,MACROREGION CENTRO,53.040106,20.79179
030213,APURIMAC,ANDAHUAYLAS,SAN JERONIMO,APURIMAC,SUR,MACROREGION CENTRO,33.594622,10.02172
030214,APURIMAC,ANDAHUAYLAS,SAN MIGUEL DE CHACCRAMPA,APURIMAC,SUR,MACROREGION CENTRO,57.228157,30.49255
030215,APURIMAC,ANDAHUAYLAS,SANTA MARIA DE CHICMO,APURIMAC,SUR,MACROREGION CENTRO,52.899856,12.98248
030216,APURIMAC,ANDAHUAYLAS,TALAVERA,APURIMAC,SUR,MACROREGION CENTRO,30.120466,5.972253
030217,APURIMAC,ANDAHUAYLAS,TUMAY HUARACA,APURIMAC,SUR,MACROREGION CENTRO,55.533441,45.40802
030218,APURIMAC,ANDAHUAYLAS,TURPO,APURIMAC,SUR,MACROREGION CENTRO,48.327018,19.24341
030219,APURIMAC,ANDAHUAYLAS,KAQUIABAMBA,APURIMAC,SUR,MACROREGION CENTRO,51.887377,11.48771
030220,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,APURIMAC,SUR,MACROREGION CENTRO,44.577723,40.1221
030301,APURIMAC,ANTABAMBA,ANTABAMBA,APURIMAC,SUR,MACROREGION CENTRO,28.2,34.11426
030302,APURIMAC,ANTABAMBA,EL ORO,APURIMAC,SUR,MACROREGION CENTRO,32.0526,8.86073
030303,APURIMAC,ANTABAMBA,HUAQUIRCA,APURIMAC,SUR,MACROREGION CENTRO,25.489168,39.61849
030304,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,APURIMAC,SUR,MACROREGION CENTRO,32.0526,20.76603
030305,APURIMAC,ANTABAMBA,OROPESA,APURIMAC,SUR,MACROREGION CENTRO,36.240723,28.91183
030306,APURIMAC,ANTABAMBA,PACHACONAS,APURIMAC,SUR,MACROREGION CENTRO,31.609307,15.44785
030307,APURIMAC,ANTABAMBA,SABAINO,APURIMAC,SUR,MACROREGION CENTRO,50.827642,29.8851
030401,APURIMAC,AYMARAES,CHALHUANCA,APURIMAC,SUR,MACROREGION CENTRO,23.417227,3.388705
030402,APURIMAC,AYMARAES,CAPAYA,APURIMAC,SUR,MACROREGION CENTRO,41.689197,7.420581
030403,APURIMAC,AYMARAES,CARAYBAMBA,APURIMAC,SUR,MACROREGION CENTRO,40.195551,9.526701
030404,APURIMAC,AYMARAES,CHAPIMARCA,APURIMAC,SUR,MACROREGION CENTRO,40.353115,26.03768
030405,APURIMAC,AYMARAES,COLCABAMBA,APURIMAC,SUR,MACROREGION CENTRO,39.005857,9.944438
030406,APURIMAC,AYMARAES,COTARUSE,APURIMAC,SUR,MACROREGION CENTRO,32.06848,6.92455
030407,APURIMAC,AYMARAES,HUAYLLO,APURIMAC,SUR,MACROREGION CENTRO,39.315296,9.523298
030408,APURIMAC,AYMARAES,JUSTO APU SAHUARAURA,APURIMAC,SUR,MACROREGION CENTRO,44.243394,29.08605
030409,APURIMAC,AYMARAES,LUCRE,APURIMAC,SUR,MACROREGION CENTRO,55.45137,37.81167
030410,APURIMAC,AYMARAES,POCOHUANCA,APURIMAC,SUR,MACROREGION CENTRO,39.414423,35.11481
030411,APURIMAC,AYMARAES,SAN JUAN DE CHACÑA,APURIMAC,SUR,MACROREGION CENTRO,33.518836,11.15515
030412,APURIMAC,AYMARAES,SAÑAYCA,APURIMAC,SUR,MACROREGION CENTRO,32.06848,34.15905
030413,APURIMAC,AYMARAES,SORAYA,APURIMAC,SUR,MACROREGION CENTRO,40.819858,11.60358
030414,APURIMAC,AYMARAES,TAPAIRIHUA,APURIMAC,SUR,MACROREGION CENTRO,51.094893,17.30769
030415,APURIMAC,AYMARAES,TINTAY,APURIMAC,SUR,MACROREGION CENTRO,31.980678,20.76566
030416,APURIMAC,AYMARAES,TORAYA,APURIMAC,SUR,MACROREGION CENTRO,38.646567,15.90976
030417,APURIMAC,AYMARAES,YANACA,APURIMAC,SUR,MACROREGION CENTRO,36.525154,15.18967
030501,APURIMAC,COTABAMBAS,TAMBOBAMBA,APURIMAC,SUR,MACROREGION CENTRO,43.160874,27.74012
030502,APURIMAC,COTABAMBAS,COTABAMBAS,APURIMAC,SUR,MACROREGION CENTRO,40.569905,11.65235
030503,APURIMAC,COTABAMBAS,COYLLURQUI,APURIMAC,SUR,MACROREGION CENTRO,53.773145,35.10854
030504,APURIMAC,COTABAMBAS,HAQUIRA,APURIMAC,SUR,MACROREGION CENTRO,45.178005,41.79606
030505,APURIMAC,COTABAMBAS,MARA,APURIMAC,SUR,MACROREGION CENTRO,41.746314,33.78617
030506,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,APURIMAC,SUR,MACROREGION CENTRO,39.009247,42.59977
030601,APURIMAC,CHINCHEROS,CHINCHEROS,APURIMAC,SUR,MACROREGION CENTRO,47.786392,11.94427
030602,APURIMAC,CHINCHEROS,ANCO-HUALLO,APURIMAC,SUR,MACROREGION CENTRO,38.898972,20.16271
030603,APURIMAC,CHINCHEROS,COCHARCAS,APURIMAC,SUR,MACROREGION CENTRO,53.928486,25.14075
030604,APURIMAC,CHINCHEROS,HUACCANA,APURIMAC,SUR,MACROREGION CENTRO,39.165029,22.58581
030605,APURIMAC,CHINCHEROS,OCOBAMBA,APURIMAC,SUR,MACROREGION CENTRO,43.187387,18.30337
030606,APURIMAC,CHINCHEROS,ONGOY,APURIMAC,SUR,MACROREGION CENTRO,42.968059,24.92321
030607,APURIMAC,CHINCHEROS,URANMARCA,APURIMAC,SUR,MACROREGION CENTRO,52.890897,21.75107
030608,APURIMAC,CHINCHEROS,RANRACANCHA,APURIMAC,SUR,MACROREGION CENTRO,53.886841,28.9256
030609,APURIMAC,CHINCHEROS,ROCCHACC,APURIMAC,SUR,MACROREGION CENTRO,44.772251,24.92321
030610,APURIMAC,CHINCHEROS,EL PORVENIR,APURIMAC,SUR,MACROREGION CENTRO,53.790238,24.92321
030611,APURIMAC,CHINCHEROS,LOS CHANKAS,APURIMAC,SUR,MACROREGION CENTRO,56.57085,22.58581
030612,APURIMAC,CHINCHEROS,AHUAYRO,APURIMAC,SUR,MACROREGION CENTRO,NA,NA
030701,APURIMAC,GRAU,CHUQUIBAMBILLA,APURIMAC,SUR,MACROREGION CENTRO,36.550437,17.30423
030702,APURIMAC,GRAU,CURPAHUASI,APURIMAC,SUR,MACROREGION CENTRO,53.583463,19.19429
030703,APURIMAC,GRAU,GAMARRA,APURIMAC,SUR,MACROREGION CENTRO,52.995689,25.05454
030704,APURIMAC,GRAU,HUAYLLATI,APURIMAC,SUR,MACROREGION CENTRO,46.964669,24.57211
030705,APURIMAC,GRAU,MAMARA,APURIMAC,SUR,MACROREGION CENTRO,32.39691,13.51882
030706,APURIMAC,GRAU,MICAELA BASTIDAS,APURIMAC,SUR,MACROREGION CENTRO,52.038908,19.80564
030707,APURIMAC,GRAU,PATAYPAMPA,APURIMAC,SUR,MACROREGION CENTRO,51.920675,39.15252
030708,APURIMAC,GRAU,PROGRESO,APURIMAC,SUR,MACROREGION CENTRO,49.28344,24.08082
030709,APURIMAC,GRAU,SAN ANTONIO,APURIMAC,SUR,MACROREGION CENTRO,38.126225,14.43945
030710,APURIMAC,GRAU,SANTA ROSA,APURIMAC,SUR,MACROREGION CENTRO,48.160119,9.09376
030711,APURIMAC,GRAU,TURPAY,APURIMAC,SUR,MACROREGION CENTRO,32.39691,12.38757
030712,APURIMAC,GRAU,VILCABAMBA,APURIMAC,SUR,MACROREGION CENTRO,30.130696,2.9016
030713,APURIMAC,GRAU,VIRUNDO,APURIMAC,SUR,MACROREGION CENTRO,41.359506,16.11618
030714,APURIMAC,GRAU,CURASCO,APURIMAC,SUR,MACROREGION CENTRO,53.796328,40.95565
040101,AREQUIPA,AREQUIPA,AREQUIPA,AREQUIPA,SUR,MACROREGION SUR,0.715245,0.028471
040102,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,AREQUIPA,SUR,MACROREGION SUR,5.226929,0.48435
040103,AREQUIPA,AREQUIPA,CAYMA,AREQUIPA,SUR,MACROREGION SUR,6.404694,0.525522
040104,AREQUIPA,AREQUIPA,CERRO COLORADO,AREQUIPA,SUR,MACROREGION SUR,9.087223,0.956414
040105,AREQUIPA,AREQUIPA,CHARACATO,AREQUIPA,SUR,MACROREGION SUR,11.49163,1.254946
040106,AREQUIPA,AREQUIPA,CHIGUATA,AREQUIPA,SUR,MACROREGION SUR,17.804566,6.38718
040107,AREQUIPA,AREQUIPA,JACOBO HUNTER,AREQUIPA,SUR,MACROREGION SUR,4.337154,1.110182
040108,AREQUIPA,AREQUIPA,LA JOYA,AREQUIPA,SUR,MACROREGION SUR,16.95343,1.85405
040109,AREQUIPA,AREQUIPA,MARIANO MELGAR,AREQUIPA,SUR,MACROREGION SUR,6.153251,0.704965
040110,AREQUIPA,AREQUIPA,MIRAFLORES,AREQUIPA,SUR,MACROREGION SUR,3.961676,0.549856
040111,AREQUIPA,AREQUIPA,MOLLEBAYA,AREQUIPA,SUR,MACROREGION SUR,7.374991,7.094035
040112,AREQUIPA,AREQUIPA,PAUCARPATA,AREQUIPA,SUR,MACROREGION SUR,6.192393,0.676199
040113,AREQUIPA,AREQUIPA,POCSI,AREQUIPA,SUR,MACROREGION SUR,14.39765,8.117923
040114,AREQUIPA,AREQUIPA,POLOBAYA,AREQUIPA,SUR,MACROREGION SUR,17.682058,6.904941
040115,AREQUIPA,AREQUIPA,QUEQUEÑA,AREQUIPA,SUR,MACROREGION SUR,11.49163,4.36982
040116,AREQUIPA,AREQUIPA,SABANDIA,AREQUIPA,SUR,MACROREGION SUR,11.49163,1.411776
040117,AREQUIPA,AREQUIPA,SACHACA,AREQUIPA,SUR,MACROREGION SUR,6.565752,0.980855
040118,AREQUIPA,AREQUIPA,SAN JUAN DE SIGUAS,AREQUIPA,SUR,MACROREGION SUR,14.39765,3.135608
040119,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,AREQUIPA,SUR,MACROREGION SUR,27.337288,43.89801
040120,AREQUIPA,AREQUIPA,SANTA ISABEL DE SIGUAS,AREQUIPA,SUR,MACROREGION SUR,22.979894,4.588296
040121,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,AREQUIPA,SUR,MACROREGION SUR,16.95343,1.609509
040122,AREQUIPA,AREQUIPA,SOCABAYA,AREQUIPA,SUR,MACROREGION SUR,4.704118,0.834119
040123,AREQUIPA,AREQUIPA,TIABAYA,AREQUIPA,SUR,MACROREGION SUR,7.44205,0.939562
040124,AREQUIPA,AREQUIPA,UCHUMAYO,AREQUIPA,SUR,MACROREGION SUR,6.330235,1.297306
040125,AREQUIPA,AREQUIPA,VITOR,AREQUIPA,SUR,MACROREGION SUR,14.39765,2.894101
040126,AREQUIPA,AREQUIPA,YANAHUARA,AREQUIPA,SUR,MACROREGION SUR,0.34531,0.054594
040127,AREQUIPA,AREQUIPA,YARABAMBA,AREQUIPA,SUR,MACROREGION SUR,12.726926,2.531155
040128,AREQUIPA,AREQUIPA,YURA,AREQUIPA,SUR,MACROREGION SUR,14.126672,2.219145
040129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,AREQUIPA,SUR,MACROREGION SUR,1.433882,0.15408
040201,AREQUIPA,CAMANA,CAMANA,AREQUIPA,SUR,MACROREGION SUR,5.430922,0.585048
040202,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,AREQUIPA,SUR,MACROREGION SUR,18.30842,3.086974
040203,AREQUIPA,CAMANA,MARIANO NICOLAS VALCARCEL,AREQUIPA,SUR,MACROREGION SUR,8.106226,0.292261
040204,AREQUIPA,CAMANA,MARISCAL CACERES,AREQUIPA,SUR,MACROREGION SUR,22.336496,1.988953
040205,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,AREQUIPA,SUR,MACROREGION SUR,18.30842,1.475964
040206,AREQUIPA,CAMANA,OCOÑA,AREQUIPA,SUR,MACROREGION SUR,13.74691,1.589909
040207,AREQUIPA,CAMANA,QUILCA,AREQUIPA,SUR,MACROREGION SUR,8.8229936,0.462876
040208,AREQUIPA,CAMANA,SAMUEL PASTOR,AREQUIPA,SUR,MACROREGION SUR,13.74691,1.480391
040301,AREQUIPA,CARAVELI,CARAVELI,AREQUIPA,SUR,MACROREGION SUR,11.92252,6.210805
040302,AREQUIPA,CARAVELI,ACARI,AREQUIPA,SUR,MACROREGION SUR,11.22,1.411353
040303,AREQUIPA,CARAVELI,ATICO,AREQUIPA,SUR,MACROREGION SUR,11.92252,0.319954
040304,AREQUIPA,CARAVELI,ATIQUIPA,AREQUIPA,SUR,MACROREGION SUR,14.32448,1.97601
040305,AREQUIPA,CARAVELI,BELLA UNION,AREQUIPA,SUR,MACROREGION SUR,11.92252,1.893557
040306,AREQUIPA,CARAVELI,CAHUACHO,AREQUIPA,SUR,MACROREGION SUR,41.516148,13.26259
040307,AREQUIPA,CARAVELI,CHALA,AREQUIPA,SUR,MACROREGION SUR,11.92252,0.528791
040308,AREQUIPA,CARAVELI,CHAPARRA,AREQUIPA,SUR,MACROREGION SUR,11.22,0.609257
040309,AREQUIPA,CARAVELI,HUANUHUANU,AREQUIPA,SUR,MACROREGION SUR,14.32448,4.719793
040310,AREQUIPA,CARAVELI,JAQUI,AREQUIPA,SUR,MACROREGION SUR,14.32448,1.086542
040311,AREQUIPA,CARAVELI,LOMAS,AREQUIPA,SUR,MACROREGION SUR,14.32448,0.053373
040312,AREQUIPA,CARAVELI,QUICACHA,AREQUIPA,SUR,MACROREGION SUR,16.892371,4.892656
040313,AREQUIPA,CARAVELI,YAUCA,AREQUIPA,SUR,MACROREGION SUR,7.668367,0.230942
040401,AREQUIPA,CASTILLA,APLAO,AREQUIPA,SUR,MACROREGION SUR,13.35676,3.617176
040402,AREQUIPA,CASTILLA,ANDAGUA,AREQUIPA,SUR,MACROREGION SUR,40.965186,13.62169
040403,AREQUIPA,CASTILLA,AYO,AREQUIPA,SUR,MACROREGION SUR,19.31141,1.500315
040404,AREQUIPA,CASTILLA,CHACHAS,AREQUIPA,SUR,MACROREGION SUR,38.67712,54.30486
040405,AREQUIPA,CASTILLA,CHILCAYMARCA,AREQUIPA,SUR,MACROREGION SUR,39.311256,8.955372
040406,AREQUIPA,CASTILLA,CHOCO,AREQUIPA,SUR,MACROREGION SUR,39.958151,40.69218
040407,AREQUIPA,CASTILLA,HUANCARQUI,AREQUIPA,SUR,MACROREGION SUR,12.598816,0.538086
040408,AREQUIPA,CASTILLA,MACHAGUAY,AREQUIPA,SUR,MACROREGION SUR,19.31141,9.261827
040409,AREQUIPA,CASTILLA,ORCOPAMPA,AREQUIPA,SUR,MACROREGION SUR,15.696346,3.300849
040410,AREQUIPA,CASTILLA,PAMPACOLCA,AREQUIPA,SUR,MACROREGION SUR,20.922234,7.373532
040411,AREQUIPA,CASTILLA,TIPAN,AREQUIPA,SUR,MACROREGION SUR,25.7727,3.954051
040412,AREQUIPA,CASTILLA,UÑON,AREQUIPA,SUR,MACROREGION SUR,25.7727,21.17116
040413,AREQUIPA,CASTILLA,URACA,AREQUIPA,SUR,MACROREGION SUR,13.35676,1.06181
040414,AREQUIPA,CASTILLA,VIRACO,AREQUIPA,SUR,MACROREGION SUR,25.7727,8.610193
040501,AREQUIPA,CAYLLOMA,CHIVAY,AREQUIPA,SUR,MACROREGION SUR,16.312763,3.101896
040502,AREQUIPA,CAYLLOMA,ACHOMA,AREQUIPA,SUR,MACROREGION SUR,25.34294,9.271326
040503,AREQUIPA,CAYLLOMA,CABANACONDE,AREQUIPA,SUR,MACROREGION SUR,33.87431,4.158779
040504,AREQUIPA,CAYLLOMA,CALLALLI,AREQUIPA,SUR,MACROREGION SUR,29.56721,16.92398
040505,AREQUIPA,CAYLLOMA,CAYLLOMA,AREQUIPA,SUR,MACROREGION SUR,40.761881,17.92502
040506,AREQUIPA,CAYLLOMA,COPORAQUE,AREQUIPA,SUR,MACROREGION SUR,25.34294,8.635908
040507,AREQUIPA,CAYLLOMA,HUAMBO,AREQUIPA,SUR,MACROREGION SUR,29.062691,12.6622
040508,AREQUIPA,CAYLLOMA,HUANCA,AREQUIPA,SUR,MACROREGION SUR,35.870925,5.259933
040509,AREQUIPA,CAYLLOMA,ICHUPAMPA,AREQUIPA,SUR,MACROREGION SUR,28.86934,6.534282
040510,AREQUIPA,CAYLLOMA,LARI,AREQUIPA,SUR,MACROREGION SUR,29.56721,7.517293
040511,AREQUIPA,CAYLLOMA,LLUTA,AREQUIPA,SUR,MACROREGION SUR,28.967038,12.22588
040512,AREQUIPA,CAYLLOMA,MACA,AREQUIPA,SUR,MACROREGION SUR,29.56721,4.708722
040513,AREQUIPA,CAYLLOMA,MADRIGAL,AREQUIPA,SUR,MACROREGION SUR,29.56721,10.04177
040514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,AREQUIPA,SUR,MACROREGION SUR,28.86934,30.9048
040515,AREQUIPA,CAYLLOMA,SIBAYO,AREQUIPA,SUR,MACROREGION SUR,33.87431,12.7728
040516,AREQUIPA,CAYLLOMA,TAPAY,AREQUIPA,SUR,MACROREGION SUR,43.075724,27.59769
040517,AREQUIPA,CAYLLOMA,TISCO,AREQUIPA,SUR,MACROREGION SUR,47.846854,21.90935
040518,AREQUIPA,CAYLLOMA,TUTI,AREQUIPA,SUR,MACROREGION SUR,29.56721,4.610515
040519,AREQUIPA,CAYLLOMA,YANQUE,AREQUIPA,SUR,MACROREGION SUR,24.803464,9.982077
040520,AREQUIPA,CAYLLOMA,MAJES,AREQUIPA,SUR,MACROREGION SUR,12.596769,4.236023
040601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,AREQUIPA,SUR,MACROREGION SUR,14.327612,5.819207
040602,AREQUIPA,CONDESUYOS,ANDARAY,AREQUIPA,SUR,MACROREGION SUR,23.37544,13.0295
040603,AREQUIPA,CONDESUYOS,CAYARANI,AREQUIPA,SUR,MACROREGION SUR,42.889416,41.75383
040604,AREQUIPA,CONDESUYOS,CHICHAS,AREQUIPA,SUR,MACROREGION SUR,38.946115,36.75712
040605,AREQUIPA,CONDESUYOS,IRAY,AREQUIPA,SUR,MACROREGION SUR,23.37544,11.88425
040606,AREQUIPA,CONDESUYOS,RIO GRANDE,AREQUIPA,SUR,MACROREGION SUR,14.61039,2.940344
040607,AREQUIPA,CONDESUYOS,SALAMANCA,AREQUIPA,SUR,MACROREGION SUR,27.146444,23.75056
040608,AREQUIPA,CONDESUYOS,YANAQUIHUA,AREQUIPA,SUR,MACROREGION SUR,14.61039,5.284761
040701,AREQUIPA,ISLAY,MOLLENDO,AREQUIPA,SUR,MACROREGION SUR,6.391753,0.578221
040702,AREQUIPA,ISLAY,COCACHACRA,AREQUIPA,SUR,MACROREGION SUR,12.38612,1.09892
040703,AREQUIPA,ISLAY,DEAN VALDIVIA,AREQUIPA,SUR,MACROREGION SUR,17.831239,2.053012
040704,AREQUIPA,ISLAY,ISLAY,AREQUIPA,SUR,MACROREGION SUR,12.38612,0.612825
040705,AREQUIPA,ISLAY,MEJIA,AREQUIPA,SUR,MACROREGION SUR,4.033851,2.349779
040706,AREQUIPA,ISLAY,PUNTA DE BOMBON,AREQUIPA,SUR,MACROREGION SUR,12.38612,1.979815
040801,AREQUIPA,LA UNION,COTAHUASI,AREQUIPA,SUR,MACROREGION SUR,18.665816,8.404705
040802,AREQUIPA,LA UNION,ALCA,AREQUIPA,SUR,MACROREGION SUR,46.382311,15.20965
040803,AREQUIPA,LA UNION,CHARCANA,AREQUIPA,SUR,MACROREGION SUR,39.303624,27.24153
040804,AREQUIPA,LA UNION,HUAYNACOTAS,AREQUIPA,SUR,MACROREGION SUR,42.179079,26.99059
040805,AREQUIPA,LA UNION,PAMPAMARCA,AREQUIPA,SUR,MACROREGION SUR,39.978632,31.80925
040806,AREQUIPA,LA UNION,PUYCA,AREQUIPA,SUR,MACROREGION SUR,52.170944,37.72531
040807,AREQUIPA,LA UNION,QUECHUALLA,AREQUIPA,SUR,MACROREGION SUR,28.88604,51.67739
040808,AREQUIPA,LA UNION,SAYLA,AREQUIPA,SUR,MACROREGION SUR,33.14391,20.31035
040809,AREQUIPA,LA UNION,TAURIA,AREQUIPA,SUR,MACROREGION SUR,28.88604,27.00149
040810,AREQUIPA,LA UNION,TOMEPAMPA,AREQUIPA,SUR,MACROREGION SUR,26.542994,8.066977
040811,AREQUIPA,LA UNION,TORO,AREQUIPA,SUR,MACROREGION SUR,33.14391,39.66553
050101,AYACUCHO,HUAMANGA,AYACUCHO,AYACUCHO,CENTRO,MACROREGION CENTRO,15.054646,3.066979
050102,AYACUCHO,HUAMANGA,ACOCRO,AYACUCHO,CENTRO,MACROREGION CENTRO,51.536513,32.43147
050103,AYACUCHO,HUAMANGA,ACOS VINCHOS,AYACUCHO,CENTRO,MACROREGION CENTRO,45.268869,38.4245
050104,AYACUCHO,HUAMANGA,CARMEN ALTO,AYACUCHO,CENTRO,MACROREGION CENTRO,26.660474,7.384453
050105,AYACUCHO,HUAMANGA,CHIARA,AYACUCHO,CENTRO,MACROREGION CENTRO,51.697462,24.62138
050106,AYACUCHO,HUAMANGA,OCROS,AYACUCHO,CENTRO,MACROREGION CENTRO,52.501663,24.05802
050107,AYACUCHO,HUAMANGA,PACAYCASA,AYACUCHO,CENTRO,MACROREGION CENTRO,31.561665,24.86248
050108,AYACUCHO,HUAMANGA,QUINUA,AYACUCHO,CENTRO,MACROREGION CENTRO,37.988189,21.60576
050109,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,AYACUCHO,CENTRO,MACROREGION CENTRO,53.852984,60.57925
050110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,AYACUCHO,CENTRO,MACROREGION CENTRO,18.759879,4.135635
050111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,AYACUCHO,CENTRO,MACROREGION CENTRO,46.909459,24.26999
050112,AYACUCHO,HUAMANGA,SOCOS,AYACUCHO,CENTRO,MACROREGION CENTRO,60.55301,48.11389
050113,AYACUCHO,HUAMANGA,TAMBILLO,AYACUCHO,CENTRO,MACROREGION CENTRO,37.996694,27.8415
050114,AYACUCHO,HUAMANGA,VINCHOS,AYACUCHO,CENTRO,MACROREGION CENTRO,58.013396,40.95485
050115,AYACUCHO,HUAMANGA,JESUS NAZARENO,AYACUCHO,CENTRO,MACROREGION CENTRO,16.283852,1.659035
050116,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,AYACUCHO,CENTRO,MACROREGION CENTRO,13.243211,4.033983
050201,AYACUCHO,CANGALLO,CANGALLO,AYACUCHO,CENTRO,MACROREGION CENTRO,35.00305,19.5545
